cut_idx,fPhase,canon_tt,cut_delay
5615,0,522133279, 25.350000
5615,1,117901063, 21.030001
5616,0,1718183529, -1.000000
5616,1,1718183529, -1.000000
5617,0,287183134, -1.000000
5617,1,518921966, -1.000000
5618,0,401086440, -1.000000
5618,1,401086440, -1.000000
5619,0,385226486, -1.000000
5619,1,112592566, -1.000000
5620,0,133695480, -1.000000
5620,1,133695480, -1.000000
5621,0,385226486, -1.000000
5621,1,112592566, -1.000000
5622,0,133695480, -1.000000
5622,1,133695480, -1.000000
5623,0,117376767, -1.000000
5623,1,7274607, -1.000000
5624,0,116786934, -1.000000
5624,1,116786934, -1.000000
5625,0,117376767, -1.000000
5625,1,7274607, -1.000000
5626,0,134154239, -1.000000
5626,1,2031647, -1.000000
5627,0,252776209, -1.000000
5627,1,259460983, -1.000000
5628,0,33489407, 28.330000
5628,1,8323199, 25.270000
5629,0,33489407, 25.920000
5629,1,8323199, 25.270000
5630,0,364844479, -1.000000
5630,1,27984299, -1.000000
5631,0,369038847, -1.000000
5631,1,5701719, -1.000000
5632,0,387389416, -1.000000
5632,1,387389416, -1.000000
5633,0,919170195, -1.000000
5633,1,919170195, -1.000000
5634,0,375846502, -1.000000
5634,1,107394662, -1.000000
5635,0,1717987737, -1.000000
5635,1,1717987737, -1.000000
5636,0,117901304, -1.000000
5636,1,133757176, -1.000000
5637,0,375846502, -1.000000
5637,1,107394662, -1.000000
5638,0,869035155, -1.000000
5638,1,869035155, -1.000000
5639,0,117901304, -1.000000
5639,1,133757176, -1.000000
5640,0,286781160, -1.000000
5640,1,286781160, -1.000000
5641,0,2091240, -1.000000
5641,1,134211816, -1.000000
5642,0,2097120, -1.000000
5642,1,2097120, -1.000000
5643,0,125298920, -1.000000
5643,1,287303912, -1.000000
5644,0,107413503, -1.000000
5644,1,26223, -1.000000
5645,0,432543, -1.000000
5645,1,107388927, -1.000000
5646,0,458742, -1.000000
5646,1,458742, -1.000000
5647,0,458751, -1.000000
5647,1,28671, -1.000000
5648,0,524287, -1.000000
5648,1,8191, -1.000000
5649,0,17952767, -1.000000
5649,1,126703, -1.000000
5650,0,252776721, -1.000000
5650,1,259487607, -1.000000
5651,0,17956863, -1.000000
5651,1,30591, -1.000000
5652,0,1572863, -1.000000
5652,1,6143, -1.000000
5653,0,301960846, -1.000000
5653,1,7835278, -1.000000
5654,0,16717591, -1.000000
5654,1,16717591, -1.000000
5655,0,1572863, -1.000000
5655,1,6143, -1.000000
5656,0,524287, -1.000000
5656,1,8191, -1.000000
5657,0,17822207, -1.000000
5657,1,520439, -1.000000
5658,0,17825791, -1.000000
5658,1,3967, -1.000000
5659,0,2097151, -1.000000
5659,1,2047, -1.000000
5660,0,117960959, -1.000000
5660,1,1044977, -1.000000
5661,0,16713479, -1.000000
5661,1,16719647, -1.000000
5662,0,524287, -1.000000
5662,1,8191, -1.000000
5663,0,524287, -1.000000
5663,1,8191, -1.000000
5664,0,17822207, -1.000000
5664,1,520439, -1.000000
5665,0,17825791, -1.000000
5665,1,3967, -1.000000
5666,0,2097151, -1.000000
5666,1,2047, -1.000000
5667,0,7864079, -1.000000
5667,1,1048337, -1.000000
5668,0,16713479, -1.000000
5668,1,16719647, -1.000000
5669,0,524287, -1.000000
5669,1,8191, -1.000000
5670,0,101058294, -1.000000
5670,1,116848374, -1.000000
5671,0,2004318071, 27.879999
5671,1,286331153, 18.620001
5672,0,522133279, 25.350000
5672,1,117901063, 21.030001
5673,0,522133279, 21.020000
5673,1,117901063, 26.590000
5674,0,134154239, -1.000000
5674,1,2031647, -1.000000
5675,0,134154239, -1.000000
5675,1,2031647, -1.000000
5676,0,402593791, -1.000000
5676,1,1507351, -1.000000
5677,0,287248671, 23.030001
5677,1,125241207, 22.709999
5678,0,125304831, -1.000000
5678,1,4383, -1.000000
5679,0,2097151, -1.000000
5679,1,2047, -1.000000
5680,0,2097151, -1.000000
5680,1,2047, -1.000000
5681,0,286785535, -1.000000
5681,1,6007, -1.000000
5682,0,3366783, -1.000000
5682,1,17118207, -1.000000
5683,0,286334975, -1.000000
5683,1,489335, -1.000000
5684,0,87515007, -1.000000
5684,1,17109855, -1.000000
5685,0,2004318071, 17.670000
5685,1,286331153, 24.280001
5686,0,387389207, 33.799999
5686,1,387389207, 31.980000
5687,0,522133279, 21.020000
5687,1,117901063, 26.590000
5688,0,522133279, 25.350000
5688,1,117901063, 21.030001
5689,0,393680759, -1.000000
5689,1,286724375, -1.000000
5690,0,134154239, -1.000000
5690,1,2031647, -1.000000
5691,0,134154239, -1.000000
5691,1,2031647, -1.000000
5692,0,287248671, 23.030001
5692,1,125241207, 22.709999
5693,0,20386687, -1.000000
5693,1,20386687, -1.000000
5694,0,286750583, -1.000000
5694,1,286332791, -1.000000
5695,0,20395007, -1.000000
5695,1,3347327, -1.000000
5696,0,125304831, -1.000000
5696,1,4383, -1.000000
5697,0,1572863, -1.000000
5697,1,6143, -1.000000
5698,0,2097151, -1.000000
5698,1,2047, -1.000000
5699,0,2097151, -1.000000
5699,1,2047, -1.000000
5700,0,286334975, -1.000000
5700,1,489335, -1.000000
5701,0,2004318071, 27.879999
5701,1,286331153, 18.620001
5702,0,2004318071, 17.670000
5702,1,286331153, 24.280001
5703,0,1717986918, 35.900002
5703,1,1717986918, 35.639999
5704,0,2004318071, 17.670000
5704,1,286331153, 18.620001
5705,0,522133279, 25.350000
5705,1,117901063, 21.030001
5706,0,522133279, 21.020000
5706,1,117901063, 26.590000
5707,0,2004318071, 27.879999
5707,1,286331153, 18.620001
5708,0,1465341783, 21.020000
5708,1,353703189, 26.590000
5709,0,2139062143, 21.379999
5709,1,16843009, 22.879999
5710,0,1869573999, -1.000000
5710,1,101058054, -1.000000
5711,0,536813567, 31.780001
5711,1,458759, 26.000000
5712,0,259985279, -1.000000
5712,1,17760527, -1.000000
5713,0,536813567, 24.190001
5713,1,458759, 35.830002
5714,0,259985279, -1.000000
5714,1,17760527, -1.000000
5715,0,402593791, -1.000000
5715,1,1507351, -1.000000
5716,0,2004842367, 24.190001
5716,1,17891601, 35.830002
5717,0,1879011327, -1.000000
5717,1,393222, -1.000000
5718,0,287309823, 28.690001
5718,1,1911, 29.040001
5719,0,134217727, -1.000000
5719,1,31, -1.000000
5720,0,134217727, -1.000000
5720,1,31, -1.000000
5721,0,393740287, -1.000000
5721,1,4375, -1.000000
5722,0,522133503, 36.279999
5722,1,460551, 29.040001
5723,0,936247295, -1.000000
5723,1,4940, -1.000000
5724,0,268402687, -1.000000
5724,1,65551, -1.000000
5725,0,522133503, 28.690001
5725,1,460551, 37.939999
5726,0,1718616063, -1.000000
5726,1,1638, -1.000000
5727,0,268402687, -1.000000
5727,1,65551, -1.000000
5728,0,936214495, -1.000000
5728,1,17044300, -1.000000
5729,0,387389439, -1.000000
5729,1,1513239, -1.000000
5730,0,2004318071, 17.670000
5730,1,286331153, 24.280001
5731,0,2139062143, 31.150000
5731,1,16843009, 22.879999
5732,0,522133279, 21.020000
5732,1,117901063, 21.030001
5733,0,1869573999, -1.000000
5733,1,101058054, -1.000000
5734,0,134154239, -1.000000
5734,1,2031647, -1.000000
5735,0,536813567, 24.190001
5735,1,458759, 35.830002
5736,0,134154239, -1.000000
5736,1,2031647, -1.000000
5737,0,536813567, 31.780001
5737,1,458759, 26.000000
5738,0,402593791, -1.000000
5738,1,1507351, -1.000000
5739,0,536813567, 24.190001
5739,1,458759, 26.000000
5740,0,1718576751, -1.000000
5740,1,107349606, -1.000000
5741,0,125304831, -1.000000
5741,1,4383, -1.000000
5742,0,2097151, -1.000000
5742,1,2047, -1.000000
5743,0,2097151, -1.000000
5743,1,2047, -1.000000
5744,0,286785535, -1.000000
5744,1,6007, -1.000000
5745,0,134217727, -1.000000
5745,1,31, -1.000000
5746,0,869040095, -1.000000
5746,1,17052620, -1.000000
5747,0,287309823, 28.690001
5747,1,1911, 29.040001
5748,0,134217727, -1.000000
5748,1,31, -1.000000
5749,0,1717989375, -1.000000
5749,1,419430, -1.000000
5750,0,287309823, 36.279999
5750,1,1911, 29.040001
5751,0,936214495, -1.000000
5751,1,17044300, -1.000000
5752,0,402653183, -1.000000
5752,1,23, -1.000000
5753,0,1717986918, 35.639999
5753,1,1717986918, 35.900002
5754,0,2004318071, 27.879999
5754,1,286331153, 18.620001
5755,0,1768515945, -1.000000
5755,1,1768515945, -1.000000
5756,0,505290270, -1.000000
5756,1,505290270, -1.000000
5757,0,1448498774, -1.000000
5757,1,1448498774, -1.000000
5758,0,522133279, 25.350000
5758,1,117901063, 21.030001
5759,0,522133279, 21.020000
5759,1,117901063, 26.590000
5760,0,1718183529, -1.000000
5760,1,1718183529, -1.000000
5761,0,287183134, -1.000000
5761,1,518921966, -1.000000
5762,0,401086440, -1.000000
5762,1,401086440, -1.000000
5763,0,385226486, -1.000000
5763,1,112592566, -1.000000
5764,0,133695480, -1.000000
5764,1,133695480, -1.000000
5765,0,385226486, -1.000000
5765,1,112592566, -1.000000
5766,0,133695480, -1.000000
5766,1,133695480, -1.000000
5767,0,117376767, -1.000000
5767,1,7274607, -1.000000
5768,0,116786934, -1.000000
5768,1,116786934, -1.000000
5769,0,117376767, -1.000000
5769,1,7274607, -1.000000
5770,0,134154239, -1.000000
5770,1,2031647, -1.000000
5771,0,252776209, -1.000000
5771,1,259460983, -1.000000
5772,0,33489407, 25.920000
5772,1,8323199, 25.270000
5773,0,33489407, 25.920000
5773,1,8323199, 25.270000
5774,0,364844479, -1.000000
5774,1,27984299, -1.000000
5775,0,369038847, -1.000000
5775,1,5701719, -1.000000
5776,0,387389416, -1.000000
5776,1,387389416, -1.000000
5777,0,919170195, -1.000000
5777,1,919170195, -1.000000
5778,0,375846502, -1.000000
5778,1,107394662, -1.000000
5779,0,1717987737, -1.000000
5779,1,1717987737, -1.000000
5780,0,117901304, -1.000000
5780,1,133757176, -1.000000
5781,0,375846502, -1.000000
5781,1,107394662, -1.000000
5782,0,869035155, -1.000000
5782,1,869035155, -1.000000
5783,0,117901304, -1.000000
5783,1,133757176, -1.000000
5784,0,286781160, -1.000000
5784,1,286781160, -1.000000
5785,0,2091240, -1.000000
5785,1,134211816, -1.000000
5786,0,2097120, -1.000000
5786,1,2097120, -1.000000
5787,0,125298920, -1.000000
5787,1,287303912, -1.000000
5788,0,107413503, -1.000000
5788,1,26223, -1.000000
5789,0,432543, -1.000000
5789,1,107388927, -1.000000
5790,0,458742, -1.000000
5790,1,458742, -1.000000
5791,0,458751, -1.000000
5791,1,28671, -1.000000
5792,0,524287, -1.000000
5792,1,8191, -1.000000
5793,0,17952767, -1.000000
5793,1,126703, -1.000000
5794,0,252776721, -1.000000
5794,1,259487607, -1.000000
5795,0,17956863, -1.000000
5795,1,30591, -1.000000
5796,0,1572863, -1.000000
5796,1,6143, -1.000000
5797,0,301960846, -1.000000
5797,1,7835278, -1.000000
5798,0,16717591, -1.000000
5798,1,16717591, -1.000000
5799,0,1572863, -1.000000
5799,1,6143, -1.000000
5800,0,524287, -1.000000
5800,1,8191, -1.000000
5801,0,17822207, -1.000000
5801,1,520439, -1.000000
5802,0,17825791, -1.000000
5802,1,3967, -1.000000
5803,0,2097151, -1.000000
5803,1,2047, -1.000000
5804,0,117960959, -1.000000
5804,1,1044977, -1.000000
5805,0,16713479, -1.000000
5805,1,16719647, -1.000000
5806,0,524287, -1.000000
5806,1,8191, -1.000000
5807,0,524287, -1.000000
5807,1,8191, -1.000000
5808,0,17822207, -1.000000
5808,1,520439, -1.000000
5809,0,17825791, -1.000000
5809,1,3967, -1.000000
5810,0,2097151, -1.000000
5810,1,2047, -1.000000
5811,0,7864079, -1.000000
5811,1,1048337, -1.000000
5812,0,16713479, -1.000000
5812,1,16719647, -1.000000
5813,0,524287, -1.000000
5813,1,8191, -1.000000
5814,0,101058294, -1.000000
5814,1,116848374, -1.000000
5815,0,2004318071, 27.879999
5815,1,286331153, 18.620001
5816,0,522133279, 25.350000
5816,1,117901063, 21.030001
5817,0,522133279, 21.020000
5817,1,117901063, 26.590000
5818,0,134154239, -1.000000
5818,1,2031647, -1.000000
5819,0,134154239, -1.000000
5819,1,2031647, -1.000000
5820,0,402593791, -1.000000
5820,1,1507351, -1.000000
5821,0,287248671, 23.030001
5821,1,125241207, 22.709999
5822,0,125304831, -1.000000
5822,1,4383, -1.000000
5823,0,2097151, -1.000000
5823,1,2047, -1.000000
5824,0,2097151, -1.000000
5824,1,2047, -1.000000
5825,0,286785535, -1.000000
5825,1,6007, -1.000000
5826,0,3366783, -1.000000
5826,1,17118207, -1.000000
5827,0,286334975, -1.000000
5827,1,489335, -1.000000
5828,0,87515007, -1.000000
5828,1,17109855, -1.000000
5829,0,2004318071, 17.670000
5829,1,286331153, 24.280001
5830,0,387389207, 33.799999
5830,1,387389207, 31.980000
5831,0,522133279, 21.020000
5831,1,117901063, 26.590000
5832,0,522133279, 25.350000
5832,1,117901063, 21.030001
5833,0,393680759, -1.000000
5833,1,286724375, -1.000000
5834,0,134154239, -1.000000
5834,1,2031647, -1.000000
5835,0,134154239, -1.000000
5835,1,2031647, -1.000000
5836,0,287248671, 23.030001
5836,1,125241207, 22.709999
5837,0,20386687, -1.000000
5837,1,20386687, -1.000000
5838,0,286750583, -1.000000
5838,1,286332791, -1.000000
5839,0,20395007, -1.000000
5839,1,3347327, -1.000000
5840,0,125304831, -1.000000
5840,1,4383, -1.000000
5841,0,1572863, -1.000000
5841,1,6143, -1.000000
5842,0,2097151, -1.000000
5842,1,2047, -1.000000
5843,0,2097151, -1.000000
5843,1,2047, -1.000000
5844,0,286334975, -1.000000
5844,1,489335, -1.000000
5845,0,2004318071, 27.879999
5845,1,286331153, 18.620001
5846,0,2004318071, 17.670000
5846,1,286331153, 24.280001
5847,0,1717986918, 35.900002
5847,1,1717986918, 35.639999
5848,0,2004318071, 17.670000
5848,1,286331153, 18.620001
5849,0,522133279, 25.350000
5849,1,117901063, 21.030001
5850,0,522133279, 21.020000
5850,1,117901063, 26.590000
5851,0,2004318071, 17.670000
5851,1,286331153, 24.280001
5852,0,1465341783, 21.020000
5852,1,353703189, 26.590000
5853,0,2139062143, 21.379999
5853,1,16843009, 26.600000
5854,0,1869573999, -1.000000
5854,1,101058054, -1.000000
5855,0,536813567, 24.190001
5855,1,458759, 26.000000
5856,0,259985279, -1.000000
5856,1,17760527, -1.000000
5857,0,536813567, 24.190001
5857,1,458759, 35.830002
5858,0,259985279, -1.000000
5858,1,17760527, -1.000000
5859,0,402593791, -1.000000
5859,1,1507351, -1.000000
5860,0,2004842367, 24.190001
5860,1,17891601, 35.830002
5861,0,1879011327, -1.000000
5861,1,393222, -1.000000
5862,0,287309823, 28.690001
5862,1,1911, 29.040001
5863,0,134217727, -1.000000
5863,1,31, -1.000000
5864,0,134217727, -1.000000
5864,1,31, -1.000000
5865,0,393740287, -1.000000
5865,1,4375, -1.000000
5866,0,522133503, 36.279999
5866,1,460551, 29.040001
5867,0,936247295, -1.000000
5867,1,4940, -1.000000
5868,0,268402687, -1.000000
5868,1,65551, -1.000000
5869,0,522133503, 28.690001
5869,1,460551, 37.939999
5870,0,1718616063, -1.000000
5870,1,1638, -1.000000
5871,0,268402687, -1.000000
5871,1,65551, -1.000000
5872,0,936214495, -1.000000
5872,1,17044300, -1.000000
5873,0,387389439, -1.000000
5873,1,1513239, -1.000000
5874,0,2004318071, 27.879999
5874,1,286331153, 18.620001
5875,0,2139062143, 31.150000
5875,1,16843009, 22.879999
5876,0,522133279, 25.350000
5876,1,117901063, 21.030001
5877,0,1869573999, -1.000000
5877,1,101058054, -1.000000
5878,0,134154239, -1.000000
5878,1,2031647, -1.000000
5879,0,536813567, 24.190001
5879,1,458759, 35.830002
5880,0,134154239, -1.000000
5880,1,2031647, -1.000000
5881,0,536813567, 31.780001
5881,1,458759, 26.000000
5882,0,402593791, -1.000000
5882,1,1507351, -1.000000
5883,0,536813567, 24.190001
5883,1,458759, 26.000000
5884,0,1718576751, -1.000000
5884,1,107349606, -1.000000
5885,0,125304831, -1.000000
5885,1,4383, -1.000000
5886,0,2097151, -1.000000
5886,1,2047, -1.000000
5887,0,2097151, -1.000000
5887,1,2047, -1.000000
5888,0,286785535, -1.000000
5888,1,6007, -1.000000
5889,0,134217727, -1.000000
5889,1,31, -1.000000
5890,0,869040095, -1.000000
5890,1,17052620, -1.000000
5891,0,287309823, 28.690001
5891,1,1911, 29.040001
5892,0,134217727, -1.000000
5892,1,31, -1.000000
5893,0,1717989375, -1.000000
5893,1,419430, -1.000000
5894,0,287309823, 36.279999
5894,1,1911, 29.040001
5895,0,936214495, -1.000000
5895,1,17044300, -1.000000
5896,0,402653183, -1.000000
5896,1,23, -1.000000
5897,0,1717986918, 35.639999
5897,1,1717986918, 35.900002
5898,0,2004318071, 17.670000
5898,1,286331153, 18.620001
5899,0,1768515945, -1.000000
5899,1,1768515945, -1.000000
5900,0,505290270, -1.000000
5900,1,505290270, -1.000000
5901,0,1448498774, -1.000000
5901,1,1448498774, -1.000000
5902,0,522133279, 21.020000
5902,1,117901063, 26.590000
5903,0,522133279, 25.350000
5903,1,117901063, 21.030001
5904,0,1718183529, -1.000000
5904,1,1718183529, -1.000000
5905,0,287183134, -1.000000
5905,1,518921966, -1.000000
5906,0,401086440, -1.000000
5906,1,401086440, -1.000000
5907,0,385226486, -1.000000
5907,1,112592566, -1.000000
5908,0,133695480, -1.000000
5908,1,133695480, -1.000000
5909,0,385226486, -1.000000
5909,1,112592566, -1.000000
5910,0,133695480, -1.000000
5910,1,133695480, -1.000000
5911,0,117376767, -1.000000
5911,1,7274607, -1.000000
5912,0,116786934, -1.000000
5912,1,116786934, -1.000000
5913,0,117376767, -1.000000
5913,1,7274607, -1.000000
5914,0,134154239, -1.000000
5914,1,2031647, -1.000000
5915,0,252776209, -1.000000
5915,1,259460983, -1.000000
5916,0,33489407, 28.330000
5916,1,8323199, 25.270000
5917,0,33489407, 25.920000
5917,1,8323199, 25.270000
5918,0,364844479, -1.000000
5918,1,27984299, -1.000000
5919,0,369038847, -1.000000
5919,1,5701719, -1.000000
5920,0,387389416, -1.000000
5920,1,387389416, -1.000000
5921,0,919170195, -1.000000
5921,1,919170195, -1.000000
5922,0,375846502, -1.000000
5922,1,107394662, -1.000000
5923,0,1717987737, -1.000000
5923,1,1717987737, -1.000000
5924,0,117901304, -1.000000
5924,1,133757176, -1.000000
5925,0,375846502, -1.000000
5925,1,107394662, -1.000000
5926,0,869035155, -1.000000
5926,1,869035155, -1.000000
5927,0,117901304, -1.000000
5927,1,133757176, -1.000000
5928,0,286781160, -1.000000
5928,1,286781160, -1.000000
5929,0,2091240, -1.000000
5929,1,134211816, -1.000000
5930,0,2097120, -1.000000
5930,1,2097120, -1.000000
5931,0,125298920, -1.000000
5931,1,287303912, -1.000000
5932,0,107413503, -1.000000
5932,1,26223, -1.000000
5933,0,432543, -1.000000
5933,1,107388927, -1.000000
5934,0,458742, -1.000000
5934,1,458742, -1.000000
5935,0,458751, -1.000000
5935,1,28671, -1.000000
5936,0,524287, -1.000000
5936,1,8191, -1.000000
5937,0,17952767, -1.000000
5937,1,126703, -1.000000
5938,0,252776721, -1.000000
5938,1,259487607, -1.000000
5939,0,17956863, -1.000000
5939,1,30591, -1.000000
5940,0,1572863, -1.000000
5940,1,6143, -1.000000
5941,0,301960846, -1.000000
5941,1,7835278, -1.000000
5942,0,16717591, -1.000000
5942,1,16717591, -1.000000
5943,0,1572863, -1.000000
5943,1,6143, -1.000000
5944,0,524287, -1.000000
5944,1,8191, -1.000000
5945,0,17822207, -1.000000
5945,1,520439, -1.000000
5946,0,17825791, -1.000000
5946,1,3967, -1.000000
5947,0,2097151, -1.000000
5947,1,2047, -1.000000
5948,0,117960959, -1.000000
5948,1,1044977, -1.000000
5949,0,16713479, -1.000000
5949,1,16719647, -1.000000
5950,0,524287, -1.000000
5950,1,8191, -1.000000
5951,0,524287, -1.000000
5951,1,8191, -1.000000
5952,0,17822207, -1.000000
5952,1,520439, -1.000000
5953,0,17825791, -1.000000
5953,1,3967, -1.000000
5954,0,2097151, -1.000000
5954,1,2047, -1.000000
5955,0,7864079, -1.000000
5955,1,1048337, -1.000000
5956,0,16713479, -1.000000
5956,1,16719647, -1.000000
5957,0,524287, -1.000000
5957,1,8191, -1.000000
5958,0,101058294, -1.000000
5958,1,116848374, -1.000000
5959,0,2004318071, 27.879999
5959,1,286331153, 18.620001
5960,0,522133279, 25.350000
5960,1,117901063, 21.030001
5961,0,522133279, 21.020000
5961,1,117901063, 26.590000
5962,0,134154239, -1.000000
5962,1,2031647, -1.000000
5963,0,134154239, -1.000000
5963,1,2031647, -1.000000
5964,0,402593791, -1.000000
5964,1,1507351, -1.000000
5965,0,287248671, 23.030001
5965,1,125241207, 22.709999
5966,0,125304831, -1.000000
5966,1,4383, -1.000000
5967,0,2097151, -1.000000
5967,1,2047, -1.000000
5968,0,2097151, -1.000000
5968,1,2047, -1.000000
5969,0,286785535, -1.000000
5969,1,6007, -1.000000
5970,0,3366783, -1.000000
5970,1,17118207, -1.000000
5971,0,286334975, -1.000000
5971,1,489335, -1.000000
5972,0,87515007, -1.000000
5972,1,17109855, -1.000000
5973,0,2004318071, 17.670000
5973,1,286331153, 24.280001
5974,0,387389207, 33.799999
5974,1,387389207, 31.980000
5975,0,522133279, 21.020000
5975,1,117901063, 26.590000
5976,0,522133279, 25.350000
5976,1,117901063, 21.030001
5977,0,393680759, -1.000000
5977,1,286724375, -1.000000
5978,0,134154239, -1.000000
5978,1,2031647, -1.000000
5979,0,134154239, -1.000000
5979,1,2031647, -1.000000
5980,0,287248671, 23.030001
5980,1,125241207, 22.709999
5981,0,20386687, -1.000000
5981,1,20386687, -1.000000
5982,0,286750583, -1.000000
5982,1,286332791, -1.000000
5983,0,20395007, -1.000000
5983,1,3347327, -1.000000
5984,0,125304831, -1.000000
5984,1,4383, -1.000000
